sep=;
Año;Mes;Concepto;Pais / PV;Concepto II;Descripción;Moneda;Valor;Index Concepto;Columnas objetivo;Ámbito(s);Scope;Box;Column;Row;Source;Descripción resumen;Amount_text resumen
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv264;tottocowlpv264 / 1 WhiteLabel;"0 USD; The selected range was from 2 to 200";USD;0,00;3;;;MainAccount;0;3;195;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv206;tottocowlpv206 / 1 WhiteLabel;"0 USD; The selected range was from 2 to 200";USD;0,00;3;;;MainAccount;0;3;196;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv7;tottocowlpv7 / 1 WhiteLabel;"0 USD; The selected range was from 2 to 200";USD;0,00;3;;;MainAccount;0;3;197;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv198;tottocowlpv198 / 1 WhiteLabel;"0 USD; The selected range was from 2 to 200";USD;0,00;3;;;MainAccount;0;3;198;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv4;tottocowlpv4 / 1 WhiteLabel;"0 USD; The selected range was from 2 to 200";USD;0,00;3;;;MainAccount;0;3;199;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv383;tottocowlpv383 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;200;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv360;tottocowlpv360 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;201;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv353;tottocowlpv353 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;202;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv395;tottocowlpv395 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;203;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv150;tottocowlpv150 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;204;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv357;tottocowlpv357 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;205;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv355;tottocowlpv355 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;206;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv356;tottocowlpv356 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;207;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv358;tottocowlpv358 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;208;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv392;tottocowlpv392 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;209;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;newbrandtottoinbound;newbrandtottoinbound / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;210;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv80;tottocowlpv80 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;211;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottoqawltunal;tottoqawltunal / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;212;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv380;tottocowlpv380 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;213;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpvecommerce;tottocowlpvecommerce / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;214;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;newbrandtottowlpvt3;newbrandtottowlpvt3 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;215;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;newbrandtottowlpvt1;newbrandtottowlpvt1 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;216;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;newbrandtottowlpvt4;newbrandtottowlpvt4 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;217;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;newbrandtottowlpvt2;newbrandtottowlpvt2 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;218;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;newbrandtottowlcd7;newbrandtottowlcd7 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;219;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;newbrandtottowlpvt5;newbrandtottowlpvt5 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;220;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottoqawlfc3;tottoqawlfc3 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;221;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottoqawlcd74;tottoqawlcd74 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;222;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlfc15;tottocowlfc15 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;223;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlfc8;tottocowlfc8 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;224;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlfc16;tottocowlfc16 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;225;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlfc1;tottocowlfc1 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;226;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlfc3;tottocowlfc3 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;227;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv369;tottocowlpv369 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;228;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlfc2;tottocowlfc2 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;229;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlfc17;tottocowlfc17 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;230;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlfc5;tottocowlfc5 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;231;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlfq95;tottocowlfq95 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;232;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;toparaqawlcd7;toparaqawlcd7 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;233;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv377;tottocowlpv377 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;234;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottoecuadorwlpv1;tottoecuadorwlpv1 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;235;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlcd076;tottocowlcd076 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;236;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottoecuadorwlpv2;tottoecuadorwlpv2 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;237;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottoqawlcd76;tottoqawlcd76 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;238;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv384;tottocowlpv384 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;239;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv381;tottocowlpv381 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;240;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv390;tottocowlpv390 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;241;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv385;tottocowlpv385 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;242;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv386;tottocowlpv386 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;243;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv382;tottocowlpv382 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;244;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv394;tottocowlpv394 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;245;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;newbrandtottowlpvt9;newbrandtottowlpvt9 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;246;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;newbrandtottowlpvt8;newbrandtottowlpvt8 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;247;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv393;tottocowlpv393 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;248;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv391;tottocowlpv391 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;249;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;newbrandtottowlpvt7;newbrandtottowlpvt7 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;250;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv388;tottocowlpv388 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;251;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv397;tottocowlpv397 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;252;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv400;tottocowlpv400 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;253;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv399;tottocowlpv399 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;254;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;newbrandtottowlpvt6;newbrandtottowlpvt6 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;255;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv402;tottocowlpv402 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;256;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;toparaqawlpvt2;toparaqawlpvt2 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;257;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;newbrandtottowlpvt13;newbrandtottowlpvt13 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;258;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;toparaqawlpvt4;toparaqawlpvt4 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;259;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;newbrandtottowlpvt12;newbrandtottowlpvt12 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;260;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv404;tottocowlpv404 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;261;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;newbrandtottowlpvt11;newbrandtottowlpvt11 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;262;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;tottocowlpv396;tottocowlpv396 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;263;column_exact;;
2025;12;Tasa mensual fija de mantenimiento de cada Seller White Label;newbrandtottowlpvt10;newbrandtottowlpvt10 / 1 WhiteLabel;"10.592 USD; The selected range was from 201 to infinity";USD;10,59;3;;;MainAccount;0;3;264;column_exact;;
2025;12;B2B Take Rate and InStore Seller - Monthly Adjustment;-;-;-;COP;8.101.533,79;4;4;MainAccount;;;;;;B2B Take Rate and InStore Seller - Monthly Adjustment;-COP 8,101,533.79
2025;12;B2B Take Rate and InStore Seller - Monthly Adjustment;tottoco;tottoco / 8,101,533.79;"-1 COP; The selected range was from 0 to infinity";COP;8.101.533,79;4;;;MainAccount;0;4;0;column_exact;;
2025;12;Take Rate - OnHandsFulfillment;-;-;-;COP;0,00;5;;;;;;;;Take Rate - OnHandsFulfillment;COP 0.00
2025;12;Take Rate - InternalCertifiedSellerAndIsChildAccount;-;-;-;COP;0,00;6;;;;;;;;Take Rate - InternalCertifiedSellerAndIsChildAccount;COP 0.00
2025;12;Take Rate - SalesAppDeliveredByMainAccount;-;-;-;COP;8.089.206,39;7;5;TradePolicy;;;;;;Take Rate - SalesAppDeliveredByMainAccount;COP 8,089,206.39
2025;12;Take Rate - SalesAppDeliveredByMainAccount;newbrandtotto;"newbrandtotto / 11,200,911 COP; GMV in COP";"1 COP/COP; Currency conversion from COP to COP; 0.3 %; The selected range was from 0 to infinity";COP;33.602,73;7;;;TradePolicy;0;5;0;column_exact;;
2025;12;Take Rate - SalesAppDeliveredByMainAccount;tottoco;"tottoco / 2,685,201,220 COP; GMV in COP";"1 COP/COP; Currency conversion from COP to COP; 0.3 %; The selected range was from 0 to infinity";COP;8.055.603,66;7;;;TradePolicy;0;5;1;column_exact;;
2025;12;Take Rate - InStore;-;-;-;COP;0,00;8;;;;;;;;Take Rate - InStore;COP 0.00
2025;12;Take Rate - InternalCertifiedMarketplaceAndIsParentAccount;-;-;-;COP;18.865.672,86;9;6;TradePolicy;;;;;;Take Rate - InternalCertifiedMarketplaceAndIsParentAccount;COP 18,865,672.86
2025;12;Take Rate - InternalCertifiedMarketplaceAndIsParentAccount;toparaqawlcd7;"toparaqawlcd7 / 499,900 COP; GMV in COP";"1 COP/COP; Currency conversion from COP to COP; 0.55 %; The selected range was from 0 to infinity";COP;2.749,45;9;;;TradePolicy;0;6;0;column_exact;;
2025;12;Take Rate - InternalCertifiedMarketplaceAndIsParentAccount;tottocowlcd076;"tottocowlcd076 / 162,780,315 COP; GMV in COP";"1 COP/COP; Currency conversion from COP to COP; 0.55 %; The selected range was from 0 to infinity";COP;895.291,73;9;;;TradePolicy;0;6;1;column_exact;;
2025;12;Take Rate - InternalCertifiedMarketplaceAndIsParentAccount;tottocowlcd7;"tottocowlcd7 / 3,265,823,007 COP; GMV in COP";"1 COP/COP; Currency conversion from COP to COP; 0.55 %; The selected range was from 0 to infinity";COP;17.962.026,54;9;;;TradePolicy;0;6;2;column_exact;;
2025;12;Take Rate - InternalCertifiedMarketplaceAndIsParentAccount;tottoecuadorwlpv2;"tottoecuadorwlpv2 / 4.01 USD; GMV in USD";"3,769.602 COP/USD; Currency conversion from USD to COP; 0.55 %; The selected range was from 0 to infinity";COP;83,14;9;;;TradePolicy;0;6;3;column_exact;;
2025;12;Take Rate - InternalCertifiedMarketplaceAndIsParentAccount;tottoqawlcd76;"tottoqawlcd76 / 1,004,000 COP; GMV in COP";"1 COP/COP; Currency conversion from COP to COP; 0.55 %; The selected range was from 0 to infinity";COP;5.522,00;9;;;TradePolicy;0;6;4;column_exact;;
2025;12;Take Rate - SellerPortal;-;-;-;COP;0,00;10;;;;;;;;Take Rate - SellerPortal;COP 0.00
2025;12;Take Rate - B2B;-;-;-;COP;10.830.090,00;11;7;TradePolicy;;;;;;Take Rate - B2B;COP 10,830,090.00
2025;12;Take Rate - B2B;tottocob2b;"tottocob2b / 3,610,030,000 COP; GMV in COP";"1 COP/COP; Currency conversion from COP to COP; 0.3 %; The selected range was from 0 to infinity";COP;10.830.090,00;11;;;TradePolicy;0;7;0;column_exact;;
2025;12;Take Rate - CallCenter;-;-;-;COP;0,00;12;8;TradePolicy;;;;;;Take Rate - CallCenter;COP 0.00
2025;12;Take Rate - CallCenter;tottoco;"tottoco / 383,171,400 COP; GMV in COP";"1 COP/COP; Currency conversion from COP to COP; 0.55 %; The selected range was from 0 to infinity";COP;2.107.442,70;12;;;TradePolicy;0;8;0;column_exact;;
2025;12;Take Rate - CallCenter;tottoecuador;"tottoecuador / 2,450.49 USD; GMV in USD";"3,769.602 COP/USD; Currency conversion from USD to COP; 0.55 %; The selected range was from 0 to infinity";COP;50.805,54;12;;;TradePolicy;0;8;1;column_exact;;
2025;12;Take Rate - CallCenter;tottomexico;"tottomexico / 799 MXN; GMV in MXN";"209.643 COP/MXN; Currency conversion from MXN to COP; 0.55 %; The selected range was from 0 to infinity";COP;921,28;12;;;TradePolicy;0;8;2;column_exact;;
2025;12;Take Rate - CertifiedMarketplace;-;-;-;COP;2.159.169,52;13;9;Column9;;;;;;Take Rate - CertifiedMarketplace;COP 2,159,169.52
2025;12;Take Rate - CertifiedMarketplace;newbrandtotto;"newbrandtotto / 78,772,350 COP; GMV in COP";"1 COP/COP; Currency conversion from COP to COP; 1 %; The selected range was from 0 to infinity";COP;787.723,50;13;;;Column9;0;9;0;column_exact;;
2025;12;Take Rate - CertifiedMarketplace;tottobo;"tottobo / 296,337.85 BOB; GMV in BOB";"544.101 COP/BOB; Currency conversion from BOB to COP; 1 %; The selected range was from 0 to infinity";COP;1.612.376,75;13;;;Column9;0;9;1;column_exact;;
2025;12;Take Rate - CertifiedMarketplace;tottocl;"tottocl / 41,041,609 CLP; GMV in CLP";"4.186 COP/CLP; Currency conversion from CLP to COP; 1 %; The selected range was from 0 to infinity";COP;1.717.859,11;13;;;Column9;0;9;2;column_exact;;
2025;12;Take Rate - CertifiedMarketplace;tottoco;"tottoco / 3,659,887,788 COP; GMV in COP";"1 COP/COP; Currency conversion from COP to COP; 1 %; The selected range was from 0 to infinity";COP;36.598.877,88;13;;;Column9;0;9;3;column_exact;;
2025;12;Take Rate - CertifiedMarketplace;tottocob2b;"tottocob2b / 29,351,400 COP; GMV in COP";"1 COP/COP; Currency conversion from COP to COP; 1 %; The selected range was from 0 to infinity";COP;293.514,00;13;;;Column9;0;9;4;column_exact;;
2025;12;Take Rate - CertifiedMarketplace;tottocr;"tottocr / 40,613,023 CRC; GMV in CRC";"7.58 COP/CRC; Currency conversion from CRC to COP; 1 %; The selected range was from 0 to infinity";COP;3.078.379,23;13;;;Column9;0;9;5;column_exact;;
2025;12;Take Rate - CertifiedMarketplace;tottodo;"tottodo / 189,390 DOP; GMV in DOP";"59.748 COP/DOP; Currency conversion from DOP to COP; 1 %; The selected range was from 0 to infinity";COP;113.157,46;13;;;Column9;0;9;6;column_exact;;
2025;12;Take Rate - CertifiedMarketplace;tottoecuador;"tottoecuador / 54,362.16 USD; GMV in USD";"3,769.602 COP/USD; Currency conversion from USD to COP; 1 %; The selected range was from 0 to infinity";COP;2.049.237,02;13;;;Column9;0;9;7;column_exact;;
2025;12;Take Rate - CertifiedMarketplace;tottoelsalvador;"tottoelsalvador / 63,266.34 USD; GMV in USD";"3,769.602 COP/USD; Currency conversion from USD to COP; 1 %; The selected range was from 0 to infinity";COP;2.384.889,15;13;;;Column9;0;9;8;column_exact;;
2025;12;Take Rate - CertifiedMarketplace;tottoguatemala;"tottoguatemala / 3,023,755 GTQ; GMV in GTQ";"491.489 COP/GTQ; Currency conversion from GTQ to COP; 1 %; The selected range was from 0 to infinity";COP;14.861.438,05;13;;;Column9;0;9;9;column_exact;;
2025;12;Take Rate - CertifiedMarketplace;tottomexico;"tottomexico / 208,916 MXN; GMV in MXN";"209.643 COP/MXN; Currency conversion from MXN to COP; 1 %; The selected range was from 0 to infinity";COP;437.978,24;13;;;Column9;0;9;10;column_exact;;
2025;12;Take Rate - CertifiedMarketplace;tottopr;"tottopr / 7,514 USD; GMV in USD";"3,769.602 COP/USD; Currency conversion from USD to COP; 1 %; The selected range was from 0 to infinity";COP;283.247,89;13;;;Column9;0;9;11;column_exact;;
2025;12;Take Rate - CertifiedSeller;-;-;-;COP;0,00;14;;;;;;;;Take Rate - CertifiedSeller;COP 0.00
2025;12;Take Rate - ExternalSeller;-;-;-;COP;0,00;15;;;;;;;;Take Rate - ExternalSeller;COP 0.00
2025;12;Take Rate - B2C;-;-;-;COP;64.218.678,29;16;10;Column10;;;;;;Take Rate - B2C;COP 64,218,678.29
